train_set,embedding,algorithm,threshold,f-1,app_pairs
empty,edit,adaptdroid,0.45,0.15384615384615385,ExpenseTracker1-ExpenseTracker2
empty,jaccard,adaptdroid,0.15,0.15384615384615385,ExpenseTracker1-ExpenseTracker2
googleplay,fast,adaptdroid,0.72,0.18181818181818182,ExpenseTracker1-ExpenseTracker2
googleplay,glove,adaptdroid,0.73,0.16666666666666666,ExpenseTracker1-ExpenseTracker2
googleplay,w2v,adaptdroid,0.68,0.16666666666666666,ExpenseTracker1-ExpenseTracker2
googleplay,wm,adaptdroid,0.22,0.14285714285714285,ExpenseTracker1-ExpenseTracker2
standard,bert,adaptdroid,0.71,0.13333333333333333,ExpenseTracker1-ExpenseTracker2
standard,fast,adaptdroid,0.49,0.16666666666666666,ExpenseTracker1-ExpenseTracker2
standard,glove,adaptdroid,0.66,0.16666666666666666,ExpenseTracker1-ExpenseTracker2
standard,nnlm,adaptdroid,0.31,0.14285714285714285,ExpenseTracker1-ExpenseTracker2
standard,use,adaptdroid,0.32,0.18181818181818182,ExpenseTracker1-ExpenseTracker2
standard,w2v,adaptdroid,0.53,0.16666666666666666,ExpenseTracker1-ExpenseTracker2
standard,wm,adaptdroid,0.21,0.14285714285714285,ExpenseTracker1-ExpenseTracker2
android,fast,adaptdroid,0.75,0.15384615384615385,ExpenseTracker1-ExpenseTracker3
android,glove,adaptdroid,0.46,0.14285714285714285,ExpenseTracker1-ExpenseTracker3
android,w2v,adaptdroid,0.77,0.16666666666666666,ExpenseTracker1-ExpenseTracker3
android,wm,adaptdroid,0.24,0.14285714285714285,ExpenseTracker1-ExpenseTracker3
blogs,fast,adaptdroid,0.75,0.18181818181818182,ExpenseTracker1-ExpenseTracker3
blogs,glove,adaptdroid,0.61,0.15384615384615385,ExpenseTracker1-ExpenseTracker3
blogs,w2v,adaptdroid,0.73,0.16666666666666666,ExpenseTracker1-ExpenseTracker3
blogs,wm,adaptdroid,0.24,0.14285714285714285,ExpenseTracker1-ExpenseTracker3
empty,edit,adaptdroid,0.46,0.15384615384615385,ExpenseTracker1-ExpenseTracker3
empty,jaccard,adaptdroid,0.15,0.15384615384615385,ExpenseTracker1-ExpenseTracker3
googleplay,fast,adaptdroid,0.69,0.16666666666666666,ExpenseTracker1-ExpenseTracker3
googleplay,glove,adaptdroid,0.75,0.16666666666666666,ExpenseTracker1-ExpenseTracker3
googleplay,w2v,adaptdroid,0.69,0.16666666666666666,ExpenseTracker1-ExpenseTracker3
googleplay,wm,adaptdroid,0.22,0.14285714285714285,ExpenseTracker1-ExpenseTracker3
standard,bert,adaptdroid,0.71,0.13333333333333333,ExpenseTracker1-ExpenseTracker3
standard,fast,adaptdroid,0.49,0.16666666666666666,ExpenseTracker1-ExpenseTracker3
standard,glove,adaptdroid,0.66,0.16666666666666666,ExpenseTracker1-ExpenseTracker3
standard,nnlm,adaptdroid,0.3,0.14285714285714285,ExpenseTracker1-ExpenseTracker3
standard,use,adaptdroid,0.34,0.18181818181818182,ExpenseTracker1-ExpenseTracker3
standard,w2v,adaptdroid,0.53,0.17424242424242425,ExpenseTracker1-ExpenseTracker3
standard,wm,adaptdroid,0.22,0.14285714285714285,ExpenseTracker1-ExpenseTracker3
android,fast,adaptdroid,0.77,0.16666666666666666,ExpenseTracker1-ExpenseTracker4
android,glove,adaptdroid,0.39,0.14285714285714285,ExpenseTracker1-ExpenseTracker4
android,w2v,adaptdroid,0.74,0.16666666666666666,ExpenseTracker1-ExpenseTracker4
android,wm,adaptdroid,0.23,0.14285714285714285,ExpenseTracker1-ExpenseTracker4
blogs,fast,adaptdroid,0.75,0.18181818181818182,ExpenseTracker1-ExpenseTracker4
blogs,glove,adaptdroid,0.68,0.16025641025641024,ExpenseTracker1-ExpenseTracker4
blogs,w2v,adaptdroid,0.76,0.18181818181818182,ExpenseTracker1-ExpenseTracker4
blogs,wm,adaptdroid,0.24,0.14285714285714285,ExpenseTracker1-ExpenseTracker4
empty,edit,adaptdroid,0.44,0.15384615384615385,ExpenseTracker1-ExpenseTracker4
empty,jaccard,adaptdroid,0.16,0.17424242424242425,ExpenseTracker1-ExpenseTracker4
googleplay,fast,adaptdroid,0.72,0.18181818181818182,ExpenseTracker1-ExpenseTracker4
googleplay,glove,adaptdroid,0.72,0.16666666666666666,ExpenseTracker1-ExpenseTracker4
googleplay,w2v,adaptdroid,0.72,0.18181818181818182,ExpenseTracker1-ExpenseTracker4
googleplay,wm,adaptdroid,0.22,0.14285714285714285,ExpenseTracker1-ExpenseTracker4
standard,bert,adaptdroid,0.74,0.14285714285714285,ExpenseTracker1-ExpenseTracker4
standard,fast,adaptdroid,0.49,0.18181818181818182,ExpenseTracker1-ExpenseTracker4
standard,glove,adaptdroid,0.67,0.18181818181818182,ExpenseTracker1-ExpenseTracker4
standard,nnlm,adaptdroid,0.36,0.15384615384615385,ExpenseTracker1-ExpenseTracker4
standard,use,adaptdroid,0.32,0.18181818181818182,ExpenseTracker1-ExpenseTracker4
standard,w2v,adaptdroid,0.51,0.18181818181818182,ExpenseTracker1-ExpenseTracker4
standard,wm,adaptdroid,0.21,0.14285714285714285,ExpenseTracker1-ExpenseTracker4
android,fast,adaptdroid,0.79,0.16666666666666666,ExpenseTracker2-ExpenseTracker3
android,glove,adaptdroid,0.48,0.14285714285714285,ExpenseTracker2-ExpenseTracker3
android,w2v,adaptdroid,0.76,0.16666666666666666,ExpenseTracker2-ExpenseTracker3
android,wm,adaptdroid,0.24,0.14285714285714285,ExpenseTracker2-ExpenseTracker3
blogs,fast,adaptdroid,0.73,0.16666666666666666,ExpenseTracker2-ExpenseTracker3
blogs,glove,adaptdroid,0.61,0.15384615384615385,ExpenseTracker2-ExpenseTracker3
blogs,w2v,adaptdroid,0.73,0.16666666666666666,ExpenseTracker2-ExpenseTracker3
blogs,wm,adaptdroid,0.25,0.14285714285714285,ExpenseTracker2-ExpenseTracker3
empty,edit,adaptdroid,0.46,0.15384615384615385,ExpenseTracker2-ExpenseTracker3
empty,jaccard,adaptdroid,0.15,0.16025641025641024,ExpenseTracker2-ExpenseTracker3
googleplay,fast,adaptdroid,0.69,0.16666666666666666,ExpenseTracker2-ExpenseTracker3
googleplay,glove,adaptdroid,0.75,0.16666666666666666,ExpenseTracker2-ExpenseTracker3
googleplay,w2v,adaptdroid,0.71,0.16666666666666666,ExpenseTracker2-ExpenseTracker3
googleplay,wm,adaptdroid,0.22,0.14285714285714285,ExpenseTracker2-ExpenseTracker3
standard,bert,adaptdroid,0.71,0.13333333333333333,ExpenseTracker2-ExpenseTracker3
standard,fast,adaptdroid,0.49,0.16666666666666666,ExpenseTracker2-ExpenseTracker3
standard,glove,adaptdroid,0.66,0.16666666666666666,ExpenseTracker2-ExpenseTracker3
standard,nnlm,adaptdroid,0.31,0.14285714285714285,ExpenseTracker2-ExpenseTracker3
standard,use,adaptdroid,0.34,0.18181818181818182,ExpenseTracker2-ExpenseTracker3
standard,w2v,adaptdroid,0.53,0.18181818181818182,ExpenseTracker2-ExpenseTracker3
standard,wm,adaptdroid,0.22,0.14285714285714285,ExpenseTracker2-ExpenseTracker3
android,fast,adaptdroid,0.75,0.15384615384615385,ExpenseTracker2-ExpenseTracker4
android,glove,adaptdroid,0.46,0.14285714285714285,ExpenseTracker2-ExpenseTracker4
android,w2v,adaptdroid,0.76,0.16666666666666666,ExpenseTracker2-ExpenseTracker4
android,wm,adaptdroid,0.24,0.14285714285714285,ExpenseTracker2-ExpenseTracker4
blogs,fast,adaptdroid,0.75,0.18181818181818182,ExpenseTracker2-ExpenseTracker4
blogs,glove,adaptdroid,0.6,0.15384615384615385,ExpenseTracker2-ExpenseTracker4
blogs,w2v,adaptdroid,0.8,0.18181818181818182,ExpenseTracker2-ExpenseTracker4
blogs,wm,adaptdroid,0.24,0.14285714285714285,ExpenseTracker2-ExpenseTracker4
empty,edit,adaptdroid,0.45,0.15384615384615385,ExpenseTracker2-ExpenseTracker4
empty,jaccard,adaptdroid,0.15,0.15384615384615385,ExpenseTracker2-ExpenseTracker4
googleplay,fast,adaptdroid,0.72,0.18181818181818182,ExpenseTracker2-ExpenseTracker4
googleplay,glove,adaptdroid,0.75,0.16666666666666666,ExpenseTracker2-ExpenseTracker4
googleplay,w2v,adaptdroid,0.68,0.16666666666666666,ExpenseTracker2-ExpenseTracker4
googleplay,wm,adaptdroid,0.22,0.14285714285714285,ExpenseTracker2-ExpenseTracker4
standard,bert,adaptdroid,0.72,0.13333333333333333,ExpenseTracker2-ExpenseTracker4
standard,fast,adaptdroid,0.55,0.17424242424242425,ExpenseTracker2-ExpenseTracker4
standard,glove,adaptdroid,0.66,0.16666666666666666,ExpenseTracker2-ExpenseTracker4
standard,nnlm,adaptdroid,0.31,0.14285714285714285,ExpenseTracker2-ExpenseTracker4
standard,use,adaptdroid,0.34,0.18181818181818182,ExpenseTracker2-ExpenseTracker4
standard,w2v,adaptdroid,0.5,0.16666666666666666,ExpenseTracker2-ExpenseTracker4
standard,wm,adaptdroid,0.21,0.14285714285714285,ExpenseTracker2-ExpenseTracker4
android,fast,adaptdroid,0.75,0.15384615384615385,ExpenseTracker3-ExpenseTracker4
android,glove,adaptdroid,0.46,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
android,w2v,adaptdroid,0.78,0.16666666666666666,ExpenseTracker3-ExpenseTracker4
android,wm,adaptdroid,0.24,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
blogs,fast,adaptdroid,0.75,0.18181818181818182,ExpenseTracker3-ExpenseTracker4
blogs,glove,adaptdroid,0.61,0.15384615384615385,ExpenseTracker3-ExpenseTracker4
blogs,w2v,adaptdroid,0.8,0.18181818181818182,ExpenseTracker3-ExpenseTracker4
blogs,wm,adaptdroid,0.25,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
empty,edit,adaptdroid,0.47,0.15384615384615385,ExpenseTracker3-ExpenseTracker4
empty,jaccard,adaptdroid,0.15,0.15384615384615385,ExpenseTracker3-ExpenseTracker4
googleplay,fast,adaptdroid,0.69,0.16666666666666666,ExpenseTracker3-ExpenseTracker4
googleplay,glove,adaptdroid,0.75,0.16666666666666666,ExpenseTracker3-ExpenseTracker4
googleplay,w2v,adaptdroid,0.71,0.16666666666666666,ExpenseTracker3-ExpenseTracker4
googleplay,wm,adaptdroid,0.22,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
standard,bert,adaptdroid,0.74,0.13333333333333333,ExpenseTracker3-ExpenseTracker4
standard,fast,adaptdroid,0.55,0.16666666666666666,ExpenseTracker3-ExpenseTracker4
standard,glove,adaptdroid,0.66,0.16025641025641024,ExpenseTracker3-ExpenseTracker4
standard,nnlm,adaptdroid,0.31,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
standard,use,adaptdroid,0.32,0.18181818181818182,ExpenseTracker3-ExpenseTracker4
standard,w2v,adaptdroid,0.53,0.16666666666666666,ExpenseTracker3-ExpenseTracker4
standard,wm,adaptdroid,0.21,0.14285714285714285,ExpenseTracker3-ExpenseTracker4
android,fast,adaptdroid,0.75,0.15384615384615385,NoteTaking2-NoteTaking3
android,glove,adaptdroid,0.48,0.14285714285714285,NoteTaking2-NoteTaking3
android,w2v,adaptdroid,0.78,0.16666666666666666,NoteTaking2-NoteTaking3
android,wm,adaptdroid,0.24,0.14285714285714285,NoteTaking2-NoteTaking3
blogs,fast,adaptdroid,0.73,0.16666666666666666,NoteTaking2-NoteTaking3
blogs,glove,adaptdroid,0.61,0.15384615384615385,NoteTaking2-NoteTaking3
blogs,w2v,adaptdroid,0.73,0.16666666666666666,NoteTaking2-NoteTaking3
blogs,wm,adaptdroid,0.25,0.14285714285714285,NoteTaking2-NoteTaking3
empty,edit,adaptdroid,0.46,0.15384615384615385,NoteTaking2-NoteTaking3
empty,jaccard,adaptdroid,0.15,0.15384615384615385,NoteTaking2-NoteTaking3
googleplay,fast,adaptdroid,0.69,0.16666666666666666,NoteTaking2-NoteTaking3
googleplay,glove,adaptdroid,0.69,0.15384615384615385,NoteTaking2-NoteTaking3
googleplay,w2v,adaptdroid,0.69,0.16666666666666666,NoteTaking2-NoteTaking3
googleplay,wm,adaptdroid,0.22,0.14285714285714285,NoteTaking2-NoteTaking3
standard,bert,adaptdroid,0.72,0.13333333333333333,NoteTaking2-NoteTaking3
standard,fast,adaptdroid,0.55,0.16666666666666666,NoteTaking2-NoteTaking3
standard,glove,adaptdroid,0.66,0.16666666666666666,NoteTaking2-NoteTaking3
standard,nnlm,adaptdroid,0.32,0.14285714285714285,NoteTaking2-NoteTaking3
standard,use,adaptdroid,0.34,0.18181818181818182,NoteTaking2-NoteTaking3
standard,w2v,adaptdroid,0.53,0.16666666666666666,NoteTaking2-NoteTaking3
standard,wm,adaptdroid,0.22,0.14285714285714285,NoteTaking2-NoteTaking3
android,fast,adaptdroid,0.76,0.15384615384615385,NoteTaking2-NoteTaking4
android,glove,adaptdroid,0.5,0.14285714285714285,NoteTaking2-NoteTaking4
android,w2v,adaptdroid,0.73,0.15384615384615385,NoteTaking2-NoteTaking4
android,wm,adaptdroid,0.23,0.13333333333333333,NoteTaking2-NoteTaking4
blogs,fast,adaptdroid,0.75,0.16666666666666666,NoteTaking2-NoteTaking4
blogs,glove,adaptdroid,0.62,0.15384615384615385,NoteTaking2-NoteTaking4
blogs,w2v,adaptdroid,0.76,0.16025641025641024,NoteTaking2-NoteTaking4
blogs,wm,adaptdroid,0.27,0.14285714285714285,NoteTaking2-NoteTaking4
empty,edit,adaptdroid,0.35,0.14285714285714285,NoteTaking2-NoteTaking4
empty,jaccard,adaptdroid,0.15,0.15384615384615385,NoteTaking2-NoteTaking4
googleplay,fast,adaptdroid,0.72,0.16666666666666666,NoteTaking2-NoteTaking4
googleplay,glove,adaptdroid,0.74,0.15384615384615385,NoteTaking2-NoteTaking4
googleplay,w2v,adaptdroid,0.71,0.16666666666666666,NoteTaking2-NoteTaking4
googleplay,wm,adaptdroid,0.22,0.14285714285714285,NoteTaking2-NoteTaking4
standard,bert,adaptdroid,0.74,0.13333333333333333,NoteTaking2-NoteTaking4
standard,fast,adaptdroid,0.46,0.15384615384615385,NoteTaking2-NoteTaking4
standard,glove,adaptdroid,0.66,0.15384615384615385,NoteTaking2-NoteTaking4
standard,nnlm,adaptdroid,0.33,0.14285714285714285,NoteTaking2-NoteTaking4
standard,use,adaptdroid,0.34,0.17424242424242425,NoteTaking2-NoteTaking4
standard,w2v,adaptdroid,0.5,0.15384615384615385,NoteTaking2-NoteTaking4
standard,wm,adaptdroid,0.22,0.14285714285714285,NoteTaking2-NoteTaking4
android,fast,adaptdroid,0.76,0.15384615384615385,NoteTaking3-NoteTaking4
android,glove,adaptdroid,0.5,0.14285714285714285,NoteTaking3-NoteTaking4
android,w2v,adaptdroid,0.73,0.15384615384615385,NoteTaking3-NoteTaking4
android,wm,adaptdroid,0.24,0.14285714285714285,NoteTaking3-NoteTaking4
blogs,fast,adaptdroid,0.73,0.16666666666666666,NoteTaking3-NoteTaking4
blogs,glove,adaptdroid,0.62,0.15384615384615385,NoteTaking3-NoteTaking4
blogs,w2v,adaptdroid,0.76,0.16666666666666666,NoteTaking3-NoteTaking4
blogs,wm,adaptdroid,0.25,0.14285714285714285,NoteTaking3-NoteTaking4
empty,edit,adaptdroid,0.34,0.14285714285714285,NoteTaking3-NoteTaking4
empty,jaccard,adaptdroid,0.15,0.15384615384615385,NoteTaking3-NoteTaking4
googleplay,fast,adaptdroid,0.72,0.16666666666666666,NoteTaking3-NoteTaking4
googleplay,glove,adaptdroid,0.7,0.15384615384615385,NoteTaking3-NoteTaking4
googleplay,w2v,adaptdroid,0.71,0.16666666666666666,NoteTaking3-NoteTaking4
googleplay,wm,adaptdroid,0.22,0.14285714285714285,NoteTaking3-NoteTaking4
standard,bert,adaptdroid,0.72,0.13333333333333333,NoteTaking3-NoteTaking4
standard,fast,adaptdroid,0.46,0.15384615384615385,NoteTaking3-NoteTaking4
standard,glove,adaptdroid,0.57,0.15384615384615385,NoteTaking3-NoteTaking4
standard,nnlm,adaptdroid,0.32,0.14285714285714285,NoteTaking3-NoteTaking4
standard,use,adaptdroid,0.34,0.17424242424242425,NoteTaking3-NoteTaking4
standard,w2v,adaptdroid,0.46,0.15384615384615385,NoteTaking3-NoteTaking4
standard,wm,adaptdroid,0.22,0.14285714285714285,NoteTaking3-NoteTaking4
android,fast,adaptdroid,0.79,0.16666666666666666,ShoppingList1-ShoppingList2
android,glove,adaptdroid,0.46,0.14285714285714285,ShoppingList1-ShoppingList2
android,w2v,adaptdroid,0.76,0.16666666666666666,ShoppingList1-ShoppingList2
android,wm,adaptdroid,0.24,0.14285714285714285,ShoppingList1-ShoppingList2
blogs,fast,adaptdroid,0.75,0.18181818181818182,ShoppingList1-ShoppingList2
blogs,glove,adaptdroid,0.61,0.15384615384615385,ShoppingList1-ShoppingList2
blogs,w2v,adaptdroid,0.8,0.18181818181818182,ShoppingList1-ShoppingList2
blogs,wm,adaptdroid,0.25,0.14285714285714285,ShoppingList1-ShoppingList2
empty,edit,adaptdroid,0.45,0.15384615384615385,ShoppingList1-ShoppingList2
empty,jaccard,adaptdroid,0.15,0.16666666666666666,ShoppingList1-ShoppingList2
googleplay,fast,adaptdroid,0.69,0.16666666666666666,ShoppingList1-ShoppingList2
googleplay,glove,adaptdroid,0.73,0.16666666666666666,ShoppingList1-ShoppingList2
googleplay,w2v,adaptdroid,0.69,0.16666666666666666,ShoppingList1-ShoppingList2
googleplay,wm,adaptdroid,0.22,0.14285714285714285,ShoppingList1-ShoppingList2
standard,bert,adaptdroid,0.72,0.13333333333333333,ShoppingList1-ShoppingList2
standard,fast,adaptdroid,0.49,0.16666666666666666,ShoppingList1-ShoppingList2
standard,glove,adaptdroid,0.66,0.16666666666666666,ShoppingList1-ShoppingList2
standard,nnlm,adaptdroid,0.31,0.14285714285714285,ShoppingList1-ShoppingList2
standard,use,adaptdroid,0.32,0.18181818181818182,ShoppingList1-ShoppingList2
standard,w2v,adaptdroid,0.53,0.18181818181818182,ShoppingList1-ShoppingList2
standard,wm,adaptdroid,0.22,0.14285714285714285,ShoppingList1-ShoppingList2
android,fast,adaptdroid,0.76,0.15384615384615385,ShoppingList1-ShoppingList3
android,glove,adaptdroid,0.49,0.14285714285714285,ShoppingList1-ShoppingList3
android,w2v,adaptdroid,0.73,0.15384615384615385,ShoppingList1-ShoppingList3
android,wm,adaptdroid,0.24,0.14285714285714285,ShoppingList1-ShoppingList3
blogs,fast,adaptdroid,0.73,0.16666666666666666,ShoppingList1-ShoppingList3
blogs,glove,adaptdroid,0.62,0.15384615384615385,ShoppingList1-ShoppingList3
blogs,w2v,adaptdroid,0.76,0.16666666666666666,ShoppingList1-ShoppingList3
blogs,wm,adaptdroid,0.25,0.14285714285714285,ShoppingList1-ShoppingList3
empty,edit,adaptdroid,0.48,0.15384615384615385,ShoppingList1-ShoppingList3
empty,jaccard,adaptdroid,0.15,0.15384615384615385,ShoppingList1-ShoppingList3
googleplay,fast,adaptdroid,0.72,0.16666666666666666,ShoppingList1-ShoppingList3
googleplay,glove,adaptdroid,0.69,0.15384615384615385,ShoppingList1-ShoppingList3
googleplay,w2v,adaptdroid,0.71,0.16666666666666666,ShoppingList1-ShoppingList3
googleplay,wm,adaptdroid,0.22,0.14285714285714285,ShoppingList1-ShoppingList3
standard,bert,adaptdroid,0.74,0.13333333333333333,ShoppingList1-ShoppingList3
standard,fast,adaptdroid,0.46,0.15384615384615385,ShoppingList1-ShoppingList3
standard,glove,adaptdroid,0.57,0.15384615384615385,ShoppingList1-ShoppingList3
standard,nnlm,adaptdroid,0.32,0.14285714285714285,ShoppingList1-ShoppingList3
standard,use,adaptdroid,0.34,0.18181818181818182,ShoppingList1-ShoppingList3
standard,w2v,adaptdroid,0.53,0.16666666666666666,ShoppingList1-ShoppingList3
standard,wm,adaptdroid,0.22,0.14285714285714285,ShoppingList1-ShoppingList3
android,fast,adaptdroid,0.79,0.16025641025641024,ShoppingList2-ShoppingList3
android,glove,adaptdroid,0.46,0.14285714285714285,ShoppingList2-ShoppingList3
android,w2v,adaptdroid,0.76,0.16666666666666666,ShoppingList2-ShoppingList3
android,wm,adaptdroid,0.24,0.14285714285714285,ShoppingList2-ShoppingList3
blogs,fast,adaptdroid,0.73,0.16666666666666666,ShoppingList2-ShoppingList3
blogs,glove,adaptdroid,0.62,0.15384615384615385,ShoppingList2-ShoppingList3
blogs,w2v,adaptdroid,0.76,0.16666666666666666,ShoppingList2-ShoppingList3
blogs,wm,adaptdroid,0.25,0.14285714285714285,ShoppingList2-ShoppingList3
empty,edit,adaptdroid,0.47,0.15384615384615385,ShoppingList2-ShoppingList3
empty,jaccard,adaptdroid,0.15,0.15384615384615385,ShoppingList2-ShoppingList3
googleplay,fast,adaptdroid,0.69,0.16666666666666666,ShoppingList2-ShoppingList3
googleplay,glove,adaptdroid,0.73,0.16666666666666666,ShoppingList2-ShoppingList3
googleplay,w2v,adaptdroid,0.69,0.16666666666666666,ShoppingList2-ShoppingList3
googleplay,wm,adaptdroid,0.22,0.14285714285714285,ShoppingList2-ShoppingList3
standard,bert,adaptdroid,0.72,0.13333333333333333,ShoppingList2-ShoppingList3
standard,fast,adaptdroid,0.55,0.16666666666666666,ShoppingList2-ShoppingList3
standard,glove,adaptdroid,0.66,0.16666666666666666,ShoppingList2-ShoppingList3
standard,nnlm,adaptdroid,0.32,0.14285714285714285,ShoppingList2-ShoppingList3
standard,use,adaptdroid,0.34,0.17424242424242425,ShoppingList2-ShoppingList3
standard,w2v,adaptdroid,0.46,0.15384615384615385,ShoppingList2-ShoppingList3
standard,wm,adaptdroid,0.22,0.14285714285714285,ShoppingList2-ShoppingList3
android,fast,adaptdroid,0.79,0.16666666666666666,ShoppingList4-ShoppingList1
android,glove,adaptdroid,0.46,0.14285714285714285,ShoppingList4-ShoppingList1
android,w2v,adaptdroid,0.76,0.16666666666666666,ShoppingList4-ShoppingList1
android,wm,adaptdroid,0.24,0.14285714285714285,ShoppingList4-ShoppingList1
blogs,fast,adaptdroid,0.75,0.18181818181818182,ShoppingList4-ShoppingList1
blogs,glove,adaptdroid,0.6,0.15384615384615385,ShoppingList4-ShoppingList1
blogs,w2v,adaptdroid,0.8,0.18181818181818182,ShoppingList4-ShoppingList1
blogs,wm,adaptdroid,0.24,0.14285714285714285,ShoppingList4-ShoppingList1
empty,edit,adaptdroid,0.45,0.15384615384615385,ShoppingList4-ShoppingList1
empty,jaccard,adaptdroid,0.15,0.16666666666666666,ShoppingList4-ShoppingList1
googleplay,fast,adaptdroid,0.72,0.18181818181818182,ShoppingList4-ShoppingList1
googleplay,glove,adaptdroid,0.73,0.16666666666666666,ShoppingList4-ShoppingList1
googleplay,w2v,adaptdroid,0.72,0.18181818181818182,ShoppingList4-ShoppingList1
googleplay,wm,adaptdroid,0.22,0.14285714285714285,ShoppingList4-ShoppingList1
standard,bert,adaptdroid,0.71,0.13333333333333333,ShoppingList4-ShoppingList1
standard,fast,adaptdroid,0.55,0.18181818181818182,ShoppingList4-ShoppingList1
standard,glove,adaptdroid,0.66,0.16666666666666666,ShoppingList4-ShoppingList1
standard,nnlm,adaptdroid,0.31,0.14285714285714285,ShoppingList4-ShoppingList1
standard,use,adaptdroid,0.32,0.18181818181818182,ShoppingList4-ShoppingList1
standard,w2v,adaptdroid,0.53,0.18181818181818182,ShoppingList4-ShoppingList1
standard,wm,adaptdroid,0.21,0.14285714285714285,ShoppingList4-ShoppingList1
android,fast,adaptdroid,0.76,0.15384615384615385,ShoppingList4-ShoppingList2
android,glove,adaptdroid,0.49,0.14285714285714285,ShoppingList4-ShoppingList2
android,w2v,adaptdroid,0.78,0.16666666666666666,ShoppingList4-ShoppingList2
android,wm,adaptdroid,0.24,0.14285714285714285,ShoppingList4-ShoppingList2
blogs,fast,adaptdroid,0.73,0.16666666666666666,ShoppingList4-ShoppingList2
blogs,glove,adaptdroid,0.61,0.15384615384615385,ShoppingList4-ShoppingList2
blogs,w2v,adaptdroid,0.76,0.16666666666666666,ShoppingList4-ShoppingList2
blogs,wm,adaptdroid,0.25,0.14285714285714285,ShoppingList4-ShoppingList2
empty,edit,adaptdroid,0.47,0.15384615384615385,ShoppingList4-ShoppingList2
empty,jaccard,adaptdroid,0.15,0.15384615384615385,ShoppingList4-ShoppingList2
googleplay,fast,adaptdroid,0.69,0.16666666666666666,ShoppingList4-ShoppingList2
googleplay,glove,adaptdroid,0.69,0.15384615384615385,ShoppingList4-ShoppingList2
googleplay,w2v,adaptdroid,0.69,0.16666666666666666,ShoppingList4-ShoppingList2
googleplay,wm,adaptdroid,0.22,0.14285714285714285,ShoppingList4-ShoppingList2
standard,bert,adaptdroid,0.72,0.13333333333333333,ShoppingList4-ShoppingList2
standard,fast,adaptdroid,0.49,0.16666666666666666,ShoppingList4-ShoppingList2
standard,glove,adaptdroid,0.66,0.16025641025641024,ShoppingList4-ShoppingList2
standard,nnlm,adaptdroid,0.32,0.14285714285714285,ShoppingList4-ShoppingList2
standard,use,adaptdroid,0.34,0.17424242424242425,ShoppingList4-ShoppingList2
standard,w2v,adaptdroid,0.46,0.15384615384615385,ShoppingList4-ShoppingList2
standard,wm,adaptdroid,0.22,0.14285714285714285,ShoppingList4-ShoppingList2
android,fast,adaptdroid,0.79,0.16666666666666666,ShoppingList4-ShoppingList3
android,glove,adaptdroid,0.46,0.14285714285714285,ShoppingList4-ShoppingList3
android,w2v,adaptdroid,0.76,0.16666666666666666,ShoppingList4-ShoppingList3
android,wm,adaptdroid,0.24,0.14285714285714285,ShoppingList4-ShoppingList3
blogs,fast,adaptdroid,0.75,0.18181818181818182,ShoppingList4-ShoppingList3
blogs,glove,adaptdroid,0.61,0.15384615384615385,ShoppingList4-ShoppingList3
blogs,w2v,adaptdroid,0.73,0.16666666666666666,ShoppingList4-ShoppingList3
blogs,wm,adaptdroid,0.24,0.14285714285714285,ShoppingList4-ShoppingList3
empty,edit,adaptdroid,0.45,0.15384615384615385,ShoppingList4-ShoppingList3
empty,jaccard,adaptdroid,0.15,0.15384615384615385,ShoppingList4-ShoppingList3
googleplay,fast,adaptdroid,0.72,0.18181818181818182,ShoppingList4-ShoppingList3
googleplay,glove,adaptdroid,0.73,0.16666666666666666,ShoppingList4-ShoppingList3
googleplay,w2v,adaptdroid,0.69,0.16666666666666666,ShoppingList4-ShoppingList3
googleplay,wm,adaptdroid,0.22,0.14285714285714285,ShoppingList4-ShoppingList3
standard,bert,adaptdroid,0.72,0.13333333333333333,ShoppingList4-ShoppingList3
standard,fast,adaptdroid,0.49,0.16666666666666666,ShoppingList4-ShoppingList3
standard,glove,adaptdroid,0.66,0.16666666666666666,ShoppingList4-ShoppingList3
standard,nnlm,adaptdroid,0.31,0.14285714285714285,ShoppingList4-ShoppingList3
standard,use,adaptdroid,0.34,0.18181818181818182,ShoppingList4-ShoppingList3
standard,w2v,adaptdroid,0.5,0.16666666666666666,ShoppingList4-ShoppingList3
standard,wm,adaptdroid,0.21,0.14285714285714285,ShoppingList4-ShoppingList3
android,fast,adaptdroid,0.75,0.15384615384615385,a11b2-a13b2
android,glove,adaptdroid,0.48,0.14285714285714285,a11b2-a13b2
android,w2v,adaptdroid,0.78,0.16025641025641024,a11b2-a13b2
android,wm,adaptdroid,0.24,0.14285714285714285,a11b2-a13b2
blogs,fast,adaptdroid,0.73,0.16666666666666666,a11b2-a13b2
blogs,glove,adaptdroid,0.62,0.15384615384615385,a11b2-a13b2
blogs,w2v,adaptdroid,0.76,0.16666666666666666,a11b2-a13b2
blogs,wm,adaptdroid,0.25,0.14285714285714285,a11b2-a13b2
empty,edit,adaptdroid,0.48,0.14835164835164835,a11b2-a13b2
empty,jaccard,adaptdroid,0.15,0.15384615384615385,a11b2-a13b2
